Biomolecule,Algorithm,PVal
C8H14OS2[M]+,PyTorch,0.517390917797852
C4H8N2O3[M]+,Truth,0.011566114017535
C4H8N2O3[M]+,Clara,0.322526372745505
C4H8N2O3[M]+,KCC,0.106599530110916
C4H8N2O3[M]+,KMeans,0.106599530110916
C4H8N2O3[M]+,Recolorize,0.0829165506730251
C4H8N2O3[M]+,Supercells,0.648144565061972
C4H8N2O3[M]+,Binning,0.109310492579601
C4H8N2O3[M]+,MultiOtsu,0.100407571837863
C4H8N2O3[M]+,PyTorch,0.551010698641915
C16H32O2[M]+,Truth,0.0162668287813278
C16H32O2[M]+,Clara,0.0523331434354827
C16H32O2[M]+,KCC,0.049255302578328
C16H32O2[M]+,KMeans,0.049255302578328
C16H32O2[M]+,Recolorize,0.519998235509877
C16H32O2[M]+,Supercells,0.0157032805077301
C16H32O2[M]+,Binning,0.717861747645217
C16H32O2[M]+,MultiOtsu,0.0529920369211582
C16H32O2[M]+,PyTorch,0.133409481094678
C7H10N2O4[M]+,Truth,0.567280376572466
C7H10N2O4[M]+,Clara,0.882274205754145
C7H10N2O4[M]+,KCC,0.681605828033084
C7H10N2O4[M]+,KMeans,0.681605828033084
C7H10N2O4[M]+,Recolorize,0.0319081264964664
C7H10N2O4[M]+,Supercells,0.625270964745211
C7H10N2O4[M]+,Binning,0.0867520406665422
C7H10N2O4[M]+,MultiOtsu,0.595267888200871
C7H10N2O4[M]+,PyTorch,0.0689144907925622
C5H11NO2[M]+,Truth,0.132090978166107
C5H11NO2[M]+,Clara,0.504495303147405
C5H11NO2[M]+,KCC,0.532676355126434
C5H11NO2[M]+,KMeans,0.532676355126434
C5H11NO2[M]+,Recolorize,0.224805023297968
C5H11NO2[M]+,Supercells,0.00416037608406674
C5H11NO2[M]+,Binning,0.27531005735532
C5H11NO2[M]+,MultiOtsu,0.358768948576502
C5H11NO2[M]+,PyTorch,0.941296645466874
C5H8O4[M]+,Truth,0.608282624207483
C5H8O4[M]+,Clara,0.707389681231462
C5H8O4[M]+,KCC,0.752347698782412
C5H8O4[M]+,KMeans,0.752347698782412
C5H8O4[M]+,Recolorize,0.215428317296971
C5H8O4[M]+,Supercells,0.145642324761326
C5H8O4[M]+,Binning,0.311622465703618
C5H8O4[M]+,MultiOtsu,0.655788973449033
C5H8O4[M]+,PyTorch,0.885088392154335
C8H10O6[M]+,Truth,0.565437123160714
C8H10O6[M]+,Clara,0.61254467613509
C8H10O6[M]+,KCC,0.818692039258636
C8H10O6[M]+,KMeans,0.818692039258636
C8H10O6[M]+,Recolorize,0.510092027978718
C8H10O6[M]+,Supercells,0.360814407009001
C8H10O6[M]+,Binning,0.766068885263136
C8H10O6[M]+,MultiOtsu,0.80583501264349
C8H10O6[M]+,PyTorch,0.714398195119067
C3H4O2[M]+,Truth,0.0829777148415539
C3H4O2[M]+,Clara,0.0689143327604466
C3H4O2[M]+,KCC,0.122114729939296
C3H4O2[M]+,KMeans,0.122114729939296
C3H4O2[M]+,Recolorize,0.000994995649416547
C3H4O2[M]+,Supercells,0.0811225299140038
C3H4O2[M]+,Binning,0.000553773068940301
C3H4O2[M]+,MultiOtsu,0.148649655204169
C3H4O2[M]+,PyTorch,0.0153765761110654
C7H10O2[M]+,Truth,0.715106304790615
C7H10O2[M]+,Clara,0.453581612604945
C7H10O2[M]+,KCC,0.586846038228829
C7H10O2[M]+,KMeans,0.586846038228829
C7H10O2[M]+,Recolorize,0.994283082173641
C7H10O2[M]+,Supercells,0.0617856332196928
C7H10O2[M]+,Binning,0.75832701686099
C7H10O2[M]+,MultiOtsu,0.518223191040739
C7H10O2[M]+,PyTorch,0.0435642210082227
C12H18N2O2[M]+,Truth,0.000661698198810288
C12H18N2O2[M]+,Clara,0.410281203560606
C12H18N2O2[M]+,KCC,0.650143148955958
C12H18N2O2[M]+,KMeans,0.650143148955958
C12H18N2O2[M]+,Recolorize,0.754168987346487
C12H18N2O2[M]+,Supercells,0.368947841056674
C12H18N2O2[M]+,Binning,0.803276955694191
C12H18N2O2[M]+,MultiOtsu,0.794805402405357
C12H18N2O2[M]+,PyTorch,0.000492220896974982
C20H22O2[M]+,Truth,0.655693685127503
C20H22O2[M]+,Clara,0.461967395066301
C20H22O2[M]+,KCC,0.25048995060482
C20H22O2[M]+,KMeans,0.25048995060482
C20H22O2[M]+,Recolorize,0.282778470804219
C20H22O2[M]+,Supercells,0.0247302989411649
C20H22O2[M]+,Binning,0.861078856826155
C20H22O2[M]+,MultiOtsu,0.212767335395535
C20H22O2[M]+,PyTorch,0.469433867025613
C6H12O4[M]+,Truth,0.473599883706094
C6H12O4[M]+,Clara,0.45792454176958
C6H12O4[M]+,KCC,0.396948215661619
C6H12O4[M]+,KMeans,0.396948215661619
C6H12O4[M]+,Recolorize,0.133845366386244
C6H12O4[M]+,Supercells,0.396730950441845
C6H12O4[M]+,Binning,0.348480450390039
C6H12O4[M]+,MultiOtsu,0.427826131758521
C6H12O4[M]+,PyTorch,0.356521377216135
C8H12O5[M]+,Truth,0.724751221122032
C8H12O5[M]+,Clara,0.680434078984597
C8H12O5[M]+,KCC,0.99115016004201
C8H12O5[M]+,KMeans,0.99115016004201
C8H12O5[M]+,Recolorize,0.547884676624268
C8H12O5[M]+,Supercells,0.960611361020817
C8H12O5[M]+,Binning,0.330526105777086
C8H12O5[M]+,MultiOtsu,0.720282534089696
C8H12O5[M]+,PyTorch,0.980682268100321
C6H12S2[M]+,Truth,0.896170563715958
C6H12S2[M]+,Clara,0.205545973677963
C6H12S2[M]+,KCC,0.338743583184036
C6H12S2[M]+,KMeans,0.338743583184036
C6H12S2[M]+,Recolorize,0.262400169072424
C6H12S2[M]+,Supercells,0.542851246000277
C6H12S2[M]+,Binning,0.515677758664436
C6H12S2[M]+,MultiOtsu,0.476043605530835
C6H12S2[M]+,PyTorch,0.813964988587768
C9H8O6[M]+,Truth,7.56744359622955e-14
C9H8O6[M]+,Clara,0.783226572596485
C9H8O6[M]+,KCC,0.55777374387013
C9H8O6[M]+,KMeans,0.55777374387013
C9H8O6[M]+,Recolorize,0.408790986041363
C9H8O6[M]+,Supercells,0.362267486080149
C9H8O6[M]+,Binning,0.057610963015716
C9H8O6[M]+,MultiOtsu,0.726246016340538
C9H8O6[M]+,PyTorch,3.1627927331264e-11
C10H18N4O5[M]+,Truth,0.0408151328859758
C10H18N4O5[M]+,Clara,0.0199297604646987
C10H18N4O5[M]+,KCC,0.0414057532637467
C10H18N4O5[M]+,KMeans,0.0414057532637467
C10H18N4O5[M]+,Recolorize,0.400171346574479
C10H18N4O5[M]+,Supercells,0.158529397418809
C10H18N4O5[M]+,Binning,0.111287013125303
C10H18N4O5[M]+,MultiOtsu,0.0298614794209482
C10H18N4O5[M]+,PyTorch,0.0704856869977744
C2H4O3[M]+,Truth,0.000539472443848908
C2H4O3[M]+,Clara,0.391737929102184
C2H4O3[M]+,KCC,0.519006569610539
C2H4O3[M]+,KMeans,0.519006569610539
C2H4O3[M]+,Recolorize,0.703968815024977
C2H4O3[M]+,Supercells,0.0193139734305767
C2H4O3[M]+,Binning,0.857879511788895
C2H4O3[M]+,MultiOtsu,0.559883751057574
C2H4O3[M]+,PyTorch,0.0419495400741763
C8H12O7[M]+,Truth,0.99486996513092
C8H12O7[M]+,Clara,0.0968758330178944
C8H12O7[M]+,KCC,0.220762534748188
C8H12O7[M]+,KMeans,0.220762534748188
C8H12O7[M]+,Recolorize,0.397535064973154
C8H12O7[M]+,Supercells,0.808009473184269
C8H12O7[M]+,Binning,0.86065324128343
C8H12O7[M]+,MultiOtsu,0.451876518029041
C8H12O7[M]+,PyTorch,0.759540774636841
C6H10O6[M]+,Truth,0.494921600320384
C6H10O6[M]+,Clara,0.81585276332911
C6H10O6[M]+,KCC,0.974800505991171
C6H10O6[M]+,KMeans,0.974800505991171
C6H10O6[M]+,Recolorize,0.750820286598491
C6H10O6[M]+,Supercells,0.846369581255815
C6H10O6[M]+,Binning,0.538212673224726
C6H10O6[M]+,MultiOtsu,0.741511209388953
C6H10O6[M]+,PyTorch,0.370439297552174
C12H20O6[M]+,Truth,0.175732698357477
C12H20O6[M]+,Clara,0.964204279198823
C12H20O6[M]+,KCC,0.741068923000914
C12H20O6[M]+,KMeans,0.741068923000914
C12H20O6[M]+,Recolorize,0.88868796957645
C12H20O6[M]+,Supercells,0.265713692707543
C12H20O6[M]+,Binning,0.928171977781641
C12H20O6[M]+,MultiOtsu,0.743663942501127
C12H20O6[M]+,PyTorch,0.703513679424572
C10H16O2S2[M]+,Truth,0.924270338354309
C10H16O2S2[M]+,Clara,0.392683699263151
C10H16O2S2[M]+,KCC,0.642862010724454
C10H16O2S2[M]+,KMeans,0.642862010724454
C10H16O2S2[M]+,Recolorize,0.482950652681815
C10H16O2S2[M]+,Supercells,0.291034595478087
C10H16O2S2[M]+,Binning,0.994916525179907
C10H16O2S2[M]+,MultiOtsu,0.884002694633147
C10H16O2S2[M]+,PyTorch,0.694625392902834
C9H14O5[M]+,Truth,0.385822655300082
C9H14O5[M]+,Clara,0.748602789698019
C9H14O5[M]+,KCC,0.65018320017818
C9H14O5[M]+,KMeans,0.65018320017818
C9H14O5[M]+,Recolorize,0.0489418389714909
C9H14O5[M]+,Supercells,0.441486580142716
C9H14O5[M]+,Binning,0.0430978133143814
C9H14O5[M]+,MultiOtsu,0.713785281051248
C9H14O5[M]+,PyTorch,0.417260122793581
C11H23N3O3[M]+,Truth,3.22526387613815e-10
C11H23N3O3[M]+,Clara,0.106092908604769
C11H23N3O3[M]+,KCC,0.924845188029948
C11H23N3O3[M]+,KMeans,0.924845188029948
C11H23N3O3[M]+,Recolorize,0.0260836072905681
C11H23N3O3[M]+,Supercells,0.3827055251621
C11H23N3O3[M]+,Binning,0.000209453411778874
C11H23N3O3[M]+,MultiOtsu,0.685695148712653
C11H23N3O3[M]+,PyTorch,4.03121065773878e-07
C14H18N2O4+H,Truth,0.210176658494706
C14H18N2O4+H,Clara,0.0311131099559978
C14H18N2O4+H,KCC,0.0899044637248026
C14H18N2O4+H,KMeans,0.0899044637248026
C14H18N2O4+H,Recolorize,0.010097783550559
C14H18N2O4+H,Supercells,0.731170735002609
C14H18N2O4+H,Binning,0.329948058819935
C14H18N2O4+H,MultiOtsu,0.0623829679714433
C14H18N2O4+H,PyTorch,0.123400898903842
C7H14OS2[M]+,Truth,0.53749004700729
C7H14OS2[M]+,Clara,0.811225269525056
C7H14OS2[M]+,KCC,0.973770314794031
C7H14OS2[M]+,KMeans,0.973770314794031
C7H14OS2[M]+,Recolorize,0.760190593300138
C7H14OS2[M]+,Supercells,0.845304523740481
C7H14OS2[M]+,Binning,0.529591064692275
C7H14OS2[M]+,MultiOtsu,0.742216342342279
C7H14OS2[M]+,PyTorch,0.416607636128462
C7H10O4[M]+,Truth,0.231484304522035
C7H10O4[M]+,Clara,0.316461692770707
C7H10O4[M]+,KCC,0.244401872441861
C7H10O4[M]+,KMeans,0.244401872441861
C7H10O4[M]+,Recolorize,0.0426233837139341
C7H10O4[M]+,Supercells,0.537059871816737
C7H10O4[M]+,Binning,0.0111321513346664
C7H10O4[M]+,MultiOtsu,0.409430258641648
C7H10O4[M]+,PyTorch,0.173383973629277
C4H6O3[M]+,Truth,0.240071508077985
C4H6O3[M]+,Clara,0.17152971494457
C4H6O3[M]+,KCC,0.40556304308164
C4H6O3[M]+,KMeans,0.40556304308164
C4H6O3[M]+,Recolorize,0.863657489168168
C4H6O3[M]+,Supercells,0.00143970165486157
C4H6O3[M]+,Binning,0.718595923487456
C4H6O3[M]+,MultiOtsu,0.334741290572136
C4H6O3[M]+,PyTorch,0.693282364630239
C6H10O4[M]+,Truth,0.585829801025119
C6H10O4[M]+,Clara,0.72064198844036
C6H10O4[M]+,KCC,0.798197479604285
C6H10O4[M]+,KMeans,0.798197479604285
C6H10O4[M]+,Recolorize,0.676877308002041
C6H10O4[M]+,Supercells,0.13608324473551
C6H10O4[M]+,Binning,0.843590642824634
C6H10O4[M]+,MultiOtsu,0.897013977131451
C6H10O4[M]+,PyTorch,0.887465159369173
C9H20S2[M]+,Truth,0.969769550333251
C9H20S2[M]+,Clara,0.996658236264592
C9H20S2[M]+,KCC,0.544733906975651
C9H20S2[M]+,KMeans,0.544733906975651
C9H20S2[M]+,Recolorize,0.0317835394086992
C9H20S2[M]+,Supercells,0.676629378008406
C9H20S2[M]+,Binning,0.0329923075401999
C9H20S2[M]+,MultiOtsu,0.465335124333872
C9H20S2[M]+,PyTorch,0.548943750044787
C9H15N3O6[M]+,Truth,0.0574923271729563
C9H15N3O6[M]+,Clara,0.00479014750086238
C9H15N3O6[M]+,KCC,0.0223833008866801
C9H15N3O6[M]+,KMeans,0.0223833008866801
C9H15N3O6[M]+,Recolorize,0.0246160604995242
C9H15N3O6[M]+,Supercells,0.975313233158914
C9H15N3O6[M]+,Binning,0.0116330946372614
C9H15N3O6[M]+,MultiOtsu,0.0471288755509179
C9H15N3O6[M]+,PyTorch,0.101938320232603
C5H6O4[M]+,Truth,0.375049349459755
C5H6O4[M]+,Clara,0.0778396597487872
C5H6O4[M]+,KCC,0.136157197003819
C5H6O4[M]+,KMeans,0.136157197003819
C5H6O4[M]+,Recolorize,0.518941588088423
C5H6O4[M]+,Supercells,0.312939492380175
C5H6O4[M]+,Binning,0.244176829869735
C5H6O4[M]+,MultiOtsu,0.242755290445428
C5H6O4[M]+,PyTorch,0.238532347211277
C34H34N4O7+H,Truth,0.433642828816985
C34H34N4O7+H,Clara,0.0341850832083655
C34H34N4O7+H,KCC,0.135082582491926
C34H34N4O7+H,KMeans,0.135082582491926
C34H34N4O7+H,Recolorize,0.000433172661341159
C34H34N4O7+H,Supercells,0.45023015046544
C34H34N4O7+H,Binning,3.01226597052779e-05
C34H34N4O7+H,MultiOtsu,0.104082963308052
C34H34N4O7+H,PyTorch,0.2884562137103
C36H75N+H,Truth,0.00689385246763944
C36H75N+H,Clara,0.333532588414424
C36H75N+H,KCC,0.192941208211142
C36H75N+H,KMeans,0.192941208211142
C36H75N+H,Recolorize,0.993797513264359
C36H75N+H,Supercells,0.783476661316661
C36H75N+H,Binning,0.825457994785067
C36H75N+H,MultiOtsu,0.199410347441735
C36H75N+H,PyTorch,7.00422570670548e-06
C11H11NO4[M]+,Truth,0.936431592963748
C11H11NO4[M]+,Clara,0.517379462037923
C11H11NO4[M]+,KCC,0.970558286054073
C11H11NO4[M]+,KMeans,0.970558286054073
C11H11NO4[M]+,Recolorize,0.107966976279163
C11H11NO4[M]+,Supercells,0.273109941651743
C11H11NO4[M]+,Binning,0.599005878931032
C11H11NO4[M]+,MultiOtsu,0.670394107134597
C11H11NO4[M]+,PyTorch,0.426521015188057
C8H14O6[M]+,Truth,0.707956718868468
C8H14O6[M]+,Clara,0.829671633118334
C8H14O6[M]+,KCC,0.484929360865956
C8H14O6[M]+,KMeans,0.484929360865956
C8H14O6[M]+,Recolorize,0.628862259009869
C8H14O6[M]+,Supercells,0.628934912632556
C8H14O6[M]+,Binning,0.932174150041708
C8H14O6[M]+,MultiOtsu,0.389828769893
C8H14O6[M]+,PyTorch,0.416594144407643
C8H10O5[M]+,Truth,0.660680923326628
C8H10O5[M]+,Clara,0.96574574144431
C8H10O5[M]+,KCC,0.822578547392253
C8H10O5[M]+,KMeans,0.822578547392253
C8H10O5[M]+,Recolorize,0.545423806518377
C8H10O5[M]+,Supercells,0.341479508166913
C8H10O5[M]+,Binning,0.842803970836268
C8H10O5[M]+,MultiOtsu,0.561988287505294
C8H10O5[M]+,PyTorch,0.856578191235743
C18H18O8+H,Truth,4.09344194125599e-08
C18H18O8+H,Clara,0.185908813272399
C18H18O8+H,KCC,0.356289858130161
C18H18O8+H,KMeans,0.356289858130161
C18H18O8+H,Recolorize,0.441964433370336
C18H18O8+H,Supercells,0.0306102225163714
C18H18O8+H,Binning,0.187312225366251
C18H18O8+H,MultiOtsu,0.326396495702446
C18H18O8+H,PyTorch,4.66938185543893e-08
C7H5ClO4[M]+,Truth,0.0313822346012836
C7H5ClO4[M]+,Clara,0.326266437560666
C7H5ClO4[M]+,KCC,0.197746626040455
C7H5ClO4[M]+,KMeans,0.197746626040455
C7H5ClO4[M]+,Recolorize,0.819738145924548
C7H5ClO4[M]+,Supercells,0.894896500704556
C7H5ClO4[M]+,Binning,0.936675497970029
C7H5ClO4[M]+,MultiOtsu,0.22904323708732
C7H5ClO4[M]+,PyTorch,0.000132419093825684
C9H21N3O[M]+,Truth,1.03856859639186e-06
C9H21N3O[M]+,Clara,0.403708414024168
C9H21N3O[M]+,KCC,0.0949827971025775
C9H21N3O[M]+,KMeans,0.0949827971025775
C9H21N3O[M]+,Recolorize,0.00475322346549939
C9H21N3O[M]+,Supercells,2.39418562349042e-11
C9H21N3O[M]+,Binning,0.000337287124158819
C9H21N3O[M]+,MultiOtsu,0.468881118716776
C9H21N3O[M]+,PyTorch,7.44908999789617e-05
C6H12O3[M]+,Truth,0.258268950875986
C6H12O3[M]+,Clara,0.0306897343589442
C6H12O3[M]+,KCC,0.0688960004783521
C6H12O3[M]+,KMeans,0.0688960004783521
C6H12O3[M]+,Recolorize,0.508693083690123
C6H12O3[M]+,Supercells,0.308824521921005
C6H12O3[M]+,Binning,0.7909924930704
C6H12O3[M]+,MultiOtsu,0.0460533608790844
C6H12O3[M]+,PyTorch,0.458921759425842
C19H18O9+H,Truth,1.73094535980405e-19
C19H18O9+H,Clara,0.873403869222019
C19H18O9+H,KCC,0.0472000172664627
C19H18O9+H,KMeans,0.0472000172664627
C19H18O9+H,Recolorize,0.0844243529667682
C19H18O9+H,Supercells,0.827484933468152
C19H18O9+H,Binning,0.143626668161225
C19H18O9+H,MultiOtsu,0.147227959977571
C19H18O9+H,PyTorch,1.20493615930728e-16
C9H14N2O5[M]+,Truth,0.102292863903407
C9H14N2O5[M]+,Clara,0.906241323002893
C9H14N2O5[M]+,KCC,0.788934462690637
C9H14N2O5[M]+,KMeans,0.788934462690637
C9H14N2O5[M]+,Recolorize,0.170013092757055
C9H14N2O5[M]+,Supercells,0.171627520925105
C9H14N2O5[M]+,Binning,0.158110266771684
C9H14N2O5[M]+,MultiOtsu,0.954461969026647
C9H14N2O5[M]+,PyTorch,0.807117643540352
C9H18OS2[M]+,Truth,0.676115891972164
C9H18OS2[M]+,Clara,0.804916934692604
C9H18OS2[M]+,KCC,0.481939269346614
C9H18OS2[M]+,KMeans,0.481939269346614
C9H18OS2[M]+,Recolorize,0.626916393926867
C9H18OS2[M]+,Supercells,0.60428559886581
C9H18OS2[M]+,Binning,0.927826176038528
C9H18OS2[M]+,MultiOtsu,0.388366677276879
C9H18OS2[M]+,PyTorch,0.390136172245541
C6H8O6[M]+,Truth,0.694623854819036
C6H8O6[M]+,Clara,0.0804080593710245
C6H8O6[M]+,KCC,0.138691745150035
C6H8O6[M]+,KMeans,0.138691745150035
C6H8O6[M]+,Recolorize,0.611715617768016
C6H8O6[M]+,Supercells,0.481971006888585
C6H8O6[M]+,Binning,0.798512417582914
C6H8O6[M]+,MultiOtsu,0.242952600816867
C6H8O6[M]+,PyTorch,0.445694606077831
C4H8N4O4[M]+,Truth,0.248059620141363
C4H8N4O4[M]+,Clara,0.771862558194314
C4H8N4O4[M]+,KCC,0.552221941978768
C4H8N4O4[M]+,KMeans,0.552221941978768
C4H8N4O4[M]+,Recolorize,0.867502788805443
C4H8N4O4[M]+,Supercells,0.279086387264574
C4H8N4O4[M]+,Binning,0.905904975750471
C4H8N4O4[M]+,MultiOtsu,0.574389102403384
C4H8N4O4[M]+,PyTorch,0.0492607403389216
C21H22O10+H,Truth,0.202000556885141
C21H22O10+H,Clara,0.770042850814344
C21H22O10+H,KCC,0.722575018579053
C21H22O10+H,KMeans,0.722575018579053
C21H22O10+H,Recolorize,0.0717300288422944
C21H22O10+H,Supercells,0.0826655061595163
C21H22O10+H,Binning,0.0933464350758389
C21H22O10+H,MultiOtsu,0.826121925049604
C21H22O10+H,PyTorch,0.235659786472713
C25H24O9+H,Truth,0.242162952093782
C25H24O9+H,Clara,0.0668934945955967
C25H24O9+H,KCC,0.0240262798730966
C25H24O9+H,KMeans,0.0240262798730966
C25H24O9+H,Recolorize,0.511166367409145
C25H24O9+H,Supercells,0.812739385986607
C25H24O9+H,Binning,0.24029964812289
C25H24O9+H,MultiOtsu,0.0459018766713462
C25H24O9+H,PyTorch,0.129089082972369
C8H8O4[M]+,Truth,5.82258846506339e-05
C8H8O4[M]+,Clara,0.0466094254687149
C8H8O4[M]+,KCC,0.0585102350658592
C8H8O4[M]+,KMeans,0.0585102350658592
C8H8O4[M]+,Recolorize,0.242484932124786
C8H8O4[M]+,Supercells,0.187898567603136
C8H8O4[M]+,Binning,0.0570446962665602
C8H8O4[M]+,MultiOtsu,0.12713992539719
C8H8O4[M]+,PyTorch,0.0214633444302301
C9H9NO4[M]+,Truth,0.543782662032812
C9H9NO4[M]+,Clara,0.293303847175583
C9H9NO4[M]+,KCC,0.391338000445695
C9H9NO4[M]+,KMeans,0.391338000445695
C9H9NO4[M]+,Recolorize,0.0490516195634015
C9H9NO4[M]+,Supercells,0.105612257530196
C9H9NO4[M]+,Binning,0.324563506010995
C9H9NO4[M]+,MultiOtsu,0.255431351768333
C9H9NO4[M]+,PyTorch,0.145141372029828
C7H10O7[M]+,Truth,0.182526951741915
C7H10O7[M]+,Clara,0.0370971502102309
C7H10O7[M]+,KCC,0.0363454686373988
C7H10O7[M]+,KMeans,0.0363454686373988
C7H10O7[M]+,Recolorize,0.69446012606848
C7H10O7[M]+,Supercells,0.587736397416957
C7H10O7[M]+,Binning,0.565405637617423
C7H10O7[M]+,MultiOtsu,0.0868709268175211
C7H10O7[M]+,PyTorch,0.198499767048814
C7H10O6[M]+,Truth,0.725337855012564
C7H10O6[M]+,Clara,0.0767709615795475
C7H10O6[M]+,KCC,0.181132254879576
C7H10O6[M]+,KMeans,0.181132254879576
C7H10O6[M]+,Recolorize,0.751074388619159
C7H10O6[M]+,Supercells,0.707487175552609
C7H10O6[M]+,Binning,0.632383445574105
C7H10O6[M]+,MultiOtsu,0.304595049381538
C7H10O6[M]+,PyTorch,0.684904116984075
C4H4O4[M]+,Truth,0.234223467063725
C4H4O4[M]+,Clara,0.324351806494741
C4H4O4[M]+,KCC,0.259661717021271
C4H4O4[M]+,KMeans,0.259661717021271
C4H4O4[M]+,Recolorize,0.0116698144106878
C4H4O4[M]+,Supercells,0.178738728328378
C4H4O4[M]+,Binning,0.0597051550277828
C4H4O4[M]+,MultiOtsu,0.226492182700436
C4H4O4[M]+,PyTorch,0.38829090886038
C9H14O7[M]+,Truth,0.604884447652255
C9H14O7[M]+,Clara,0.46626143144286
C9H14O7[M]+,KCC,0.567485445645299
C9H14O7[M]+,KMeans,0.567485445645299
C9H14O7[M]+,Recolorize,0.650835489003831
C9H14O7[M]+,Supercells,0.922156002473149
C9H14O7[M]+,Binning,0.646062687482951
C9H14O7[M]+,MultiOtsu,0.876957036338775
C9H14O7[M]+,PyTorch,0.777352983309218
C10H9NO4[M]+,Truth,6.88035374305727e-12
C10H9NO4[M]+,Clara,0.0201064789973303
C10H9NO4[M]+,KCC,0.00937169298263728
C10H9NO4[M]+,KMeans,0.00937169298263728
C10H9NO4[M]+,Recolorize,0.395420643954218
C10H9NO4[M]+,Supercells,0.0269955275754361
C10H9NO4[M]+,Binning,0.649814998826668
C10H9NO4[M]+,MultiOtsu,0.0527448119867357
C10H9NO4[M]+,PyTorch,1.73475859919497e-10
C5H6O5[M]+,Truth,0.760736674446609
C5H6O5[M]+,Clara,0.237650995496836
C5H6O5[M]+,KCC,0.119329174058493
C5H6O5[M]+,KMeans,0.119329174058493
C5H6O5[M]+,Recolorize,0.863618963914968
C5H6O5[M]+,Supercells,0.300139923367758
C5H6O5[M]+,Binning,0.365649413303464
C5H6O5[M]+,MultiOtsu,0.271934669584845
C5H6O5[M]+,PyTorch,0.421032135940948
C8H14O2S2[M]+,Truth,0.17167340523125
C8H14O2S2[M]+,Clara,0.0376791306959907
C8H14O2S2[M]+,KCC,0.0366547587601501
C8H14O2S2[M]+,KMeans,0.0366547587601501
C8H14O2S2[M]+,Recolorize,0.699438372245354
C8H14O2S2[M]+,Supercells,0.592338023060909
C8H14O2S2[M]+,Binning,0.56204423182502
C8H14O2S2[M]+,MultiOtsu,0.0875200457653761
C8H14O2S2[M]+,PyTorch,0.191136151481397
C12H16N2O4[M]+,Truth,0.317120061711291
C12H16N2O4[M]+,Clara,0.788824564650646
C12H16N2O4[M]+,KCC,0.708970013143617
C12H16N2O4[M]+,KMeans,0.708970013143617
C12H16N2O4[M]+,Recolorize,0.560171422806775
C12H16N2O4[M]+,Supercells,0.660053305997651
C12H16N2O4[M]+,Binning,0.940120400768852
C12H16N2O4[M]+,MultiOtsu,0.894698393883149
C12H16N2O4[M]+,PyTorch,0.302320789334647
C4H8O3[M]+,Truth,0.546058329070624
C4H8O3[M]+,Clara,0.260560446972778
C4H8O3[M]+,KCC,0.37910903227582
C4H8O3[M]+,KMeans,0.37910903227582
C4H8O3[M]+,Recolorize,0.576169160773343
C4H8O3[M]+,Supercells,0.746832177843
C4H8O3[M]+,Binning,0.545708043383059
C4H8O3[M]+,MultiOtsu,0.331740583362703
C4H8O3[M]+,PyTorch,0.737015973772994
C6H10S2[M]+,Truth,0.87094707779987
C6H10S2[M]+,Clara,0.380293229115052
C6H10S2[M]+,KCC,0.212752464429159
C6H10S2[M]+,KMeans,0.212752464429159
C6H10S2[M]+,Recolorize,0.735636408974876
C6H10S2[M]+,Supercells,0.272670746403948
C6H10S2[M]+,Binning,0.452332724670821
C6H10S2[M]+,MultiOtsu,0.408754656495796
C6H10S2[M]+,PyTorch,0.816261183277919
C7H12O5[M]+,Truth,0.46375044593889
C7H12O5[M]+,Clara,0.206247915288053
C7H12O5[M]+,KCC,0.549322378345068
C7H12O5[M]+,KMeans,0.549322378345068
C7H12O5[M]+,Recolorize,0.824379482061445
C7H12O5[M]+,Supercells,0.203042184969406
C7H12O5[M]+,Binning,0.888206718718801
C7H12O5[M]+,MultiOtsu,0.622983333500123
C7H12O5[M]+,PyTorch,0.758325204763896
C9H14O6[M]+,Truth,0.415513428136956
C9H14O6[M]+,Clara,0.214262026262929
C9H14O6[M]+,KCC,0.217996556737731
C9H14O6[M]+,KMeans,0.217996556737731
C9H14O6[M]+,Recolorize,0.988905577554731
C9H14O6[M]+,Supercells,0.703933002981168
C9H14O6[M]+,Binning,0.27476442152698
C9H14O6[M]+,MultiOtsu,0.42065035501621
C9H14O6[M]+,PyTorch,0.654280456094536
C6H6O6[M]+,Truth,0.174321541660036
C6H6O6[M]+,Clara,0.601522194124855
C6H6O6[M]+,KCC,0.324475123595918
C6H6O6[M]+,KMeans,0.324475123595918
C6H6O6[M]+,Recolorize,0.00531344874288083
C6H6O6[M]+,Supercells,0.925906182086733
C6H6O6[M]+,Binning,0.008354012775225
C6H6O6[M]+,MultiOtsu,0.600114250109082
C6H6O6[M]+,PyTorch,0.169246458307627
C10H12O7[M]+,Truth,0.694430758509791
C10H12O7[M]+,Clara,0.968670788826958
C10H12O7[M]+,KCC,0.81146110127932
C10H12O7[M]+,KMeans,0.81146110127932
C10H12O7[M]+,Recolorize,0.489080151387016
C10H12O7[M]+,Supercells,0.341367146675676
C10H12O7[M]+,Binning,0.768863935700506
C10H12O7[M]+,MultiOtsu,0.743135084739092
C10H12O7[M]+,PyTorch,0.493869457702875
C12H36O4Si5[M]+,Truth,0.247965822025548
C12H36O4Si5[M]+,Clara,0.61598697231101
C12H36O4Si5[M]+,KCC,0.890069695133962
C12H36O4Si5[M]+,KMeans,0.890069695133962
C12H36O4Si5[M]+,Recolorize,0.00435956705817763
C12H36O4Si5[M]+,Supercells,0.776608530751536
