Biomolecule,Algorithm,PVal
C8H14OS2[M]+,KMeans,0.344987986109125
C8H14OS2[M]+,Recolorize,0.224466525584515
C8H14OS2[M]+,Supercells,0.0516287152560345
C8H14OS2[M]+,Binning,0.526559024542555
C8H14OS2[M]+,MultiOtsu,0.227581187604791
C8H14OS2[M]+,PyTorch,0.0185327965278738
C4H8N2O3[M]+,Truth,4.63342231532873e-06
C4H8N2O3[M]+,Clara,0.0123698216629322
C4H8N2O3[M]+,KCC,0.00172481416035466
C4H8N2O3[M]+,KMeans,0.00172481416035466
C4H8N2O3[M]+,Recolorize,3.80512485211202e-05
C4H8N2O3[M]+,Supercells,0.554777498377094
C4H8N2O3[M]+,Binning,9.94664100246859e-06
C4H8N2O3[M]+,MultiOtsu,0.00137974936993635
C4H8N2O3[M]+,PyTorch,0.0948760262179172
C16H32O2[M]+,Truth,0.066716774643275
C16H32O2[M]+,Clara,0.161960671625984
C16H32O2[M]+,KCC,0.105854831063186
C16H32O2[M]+,KMeans,0.105854831063186
C16H32O2[M]+,Recolorize,0.0106550389954609
C16H32O2[M]+,Supercells,0.022864178751356
C16H32O2[M]+,Binning,0.00853146124686312
C16H32O2[M]+,MultiOtsu,0.1262586142993
C16H32O2[M]+,PyTorch,0.2062168425983
C7H10N2O4[M]+,Truth,0.032929036956973
C7H10N2O4[M]+,Clara,0.0090829133419848
C7H10N2O4[M]+,KCC,0.00648716974565368
C7H10N2O4[M]+,KMeans,0.00648716974565368
C7H10N2O4[M]+,Recolorize,7.7955480448291e-05
C7H10N2O4[M]+,Supercells,0.785429415088666
C7H10N2O4[M]+,Binning,0.000214750178893311
C7H10N2O4[M]+,MultiOtsu,0.00835340237064705
C7H10N2O4[M]+,PyTorch,0.182493287712671
C5H11NO2[M]+,Truth,0.000337643702936397
C5H11NO2[M]+,Clara,0.000520718069113873
C5H11NO2[M]+,KCC,0.00020768077373273
C5H11NO2[M]+,KMeans,0.00020768077373273
C5H11NO2[M]+,Recolorize,0.0207024961918831
C5H11NO2[M]+,Supercells,2.78470916188957e-05
C5H11NO2[M]+,Binning,0.00824941084800441
C5H11NO2[M]+,MultiOtsu,0.000104876275411948
C5H11NO2[M]+,PyTorch,0.0192509225880307
C5H8O4[M]+,Truth,0.291062427920558
C5H8O4[M]+,Clara,0.385985653831255
C5H8O4[M]+,KCC,0.222977608348463
C5H8O4[M]+,KMeans,0.222977608348463
C5H8O4[M]+,Recolorize,0.0879005769410327
C5H8O4[M]+,Supercells,0.865301304695861
C5H8O4[M]+,Binning,0.292800968601504
C5H8O4[M]+,MultiOtsu,0.293569753161454
C5H8O4[M]+,PyTorch,0.0805415216034016
C8H10O6[M]+,Truth,0.662060631754973
C8H10O6[M]+,Clara,0.544747053552046
C8H10O6[M]+,KCC,0.207388799422637
C8H10O6[M]+,KMeans,0.207388799422637
C8H10O6[M]+,Recolorize,0.389164916977246
C8H10O6[M]+,Supercells,0.0842747800585698
C8H10O6[M]+,Binning,0.91280607892162
C8H10O6[M]+,MultiOtsu,0.149440086598041
C8H10O6[M]+,PyTorch,0.00683111921031014
C3H4O2[M]+,Truth,2.76271285250766e-06
C3H4O2[M]+,Clara,0.596922655892067
C3H4O2[M]+,KCC,0.0615682194110123
C3H4O2[M]+,KMeans,0.0615682194110123
C3H4O2[M]+,Recolorize,0.296129050759175
C3H4O2[M]+,Supercells,0.317340875882081
C3H4O2[M]+,Binning,0.24146966316088
C3H4O2[M]+,MultiOtsu,0.053036984952679
C3H4O2[M]+,PyTorch,0.0074264045006786
C7H10O2[M]+,Truth,0.554444603755119
C7H10O2[M]+,Clara,0.398748326952119
C7H10O2[M]+,KCC,0.825238195634368
C7H10O2[M]+,KMeans,0.825238195634368
C7H10O2[M]+,Recolorize,0.477380479966693
C7H10O2[M]+,Supercells,0.57002404734177
C7H10O2[M]+,Binning,0.686673341633263
C7H10O2[M]+,MultiOtsu,0.63125521836448
C7H10O2[M]+,PyTorch,0.000176699606171236
C12H18N2O2[M]+,Truth,0.546482198734652
C12H18N2O2[M]+,Clara,0.000759115333959025
C12H18N2O2[M]+,KCC,0.0280883798818384
C12H18N2O2[M]+,KMeans,0.0280883798818384
C12H18N2O2[M]+,Recolorize,0.431635620907381
C12H18N2O2[M]+,Supercells,0.0034952644598515
C12H18N2O2[M]+,Binning,0.354811157294349
C12H18N2O2[M]+,MultiOtsu,0.0190542438115774
C12H18N2O2[M]+,PyTorch,0.444084707270377
C20H22O2[M]+,Truth,7.05016556477242e-22
C20H22O2[M]+,Clara,0.000348319570016488
C20H22O2[M]+,KCC,9.85953580047911e-08
C20H22O2[M]+,KMeans,9.85953580047911e-08
C20H22O2[M]+,Recolorize,0.743478372369166
C20H22O2[M]+,Supercells,2.08043511242659e-13
C20H22O2[M]+,Binning,0.17715646016814
C20H22O2[M]+,MultiOtsu,7.5972706760313e-08
C20H22O2[M]+,PyTorch,3.22291844155091e-16
C6H12O4[M]+,Truth,0.951463906738278
C6H12O4[M]+,Clara,0.898172798845988
C6H12O4[M]+,KCC,0.794439355797764
C6H12O4[M]+,KMeans,0.794439355797764
C6H12O4[M]+,Recolorize,0.495975292018126
C6H12O4[M]+,Supercells,0.288604327323652
C6H12O4[M]+,Binning,0.909078015793043
C6H12O4[M]+,MultiOtsu,0.843922267188583
C6H12O4[M]+,PyTorch,0.520563377772018
C8H12O5[M]+,Truth,0.591464984278498
C8H12O5[M]+,Clara,0.248097837854023
C8H12O5[M]+,KCC,0.146051620866339
C8H12O5[M]+,KMeans,0.146051620866339
C8H12O5[M]+,Recolorize,0.628870070356243
C8H12O5[M]+,Supercells,0.0599475365533824
C8H12O5[M]+,Binning,0.946246303510565
C8H12O5[M]+,MultiOtsu,0.0994178599669865
C8H12O5[M]+,PyTorch,0.738951260828309
C6H12S2[M]+,Truth,0.0980276550539187
C6H12S2[M]+,Clara,0.772466281676245
C6H12S2[M]+,KCC,0.883132204539554
C6H12S2[M]+,KMeans,0.883132204539554
C6H12S2[M]+,Recolorize,0.305576839875394
C6H12S2[M]+,Supercells,0.0535783072291705
C6H12S2[M]+,Binning,0.633027741745593
C6H12S2[M]+,MultiOtsu,0.976243831796124
C6H12S2[M]+,PyTorch,0.0246608627432868
C9H8O6[M]+,Truth,0.00589095292370669
C9H8O6[M]+,Clara,2.22556161333618e-06
C9H8O6[M]+,KCC,0.000145980816451044
C9H8O6[M]+,KMeans,0.000145980816451044
C9H8O6[M]+,Recolorize,0.00522096223036972
C9H8O6[M]+,Supercells,6.25911242884407e-10
C9H8O6[M]+,Binning,5.26957064719079e-05
C9H8O6[M]+,MultiOtsu,5.74506911122136e-05
C9H8O6[M]+,PyTorch,0.00274886498415948
C10H18N4O5[M]+,Truth,0.0661770880770575
C10H18N4O5[M]+,Clara,0.0564336558832007
C10H18N4O5[M]+,KCC,0.0225218868359228
C10H18N4O5[M]+,KMeans,0.0225218868359228
C10H18N4O5[M]+,Recolorize,0.390116732752291
C10H18N4O5[M]+,Supercells,0.62376616570456
C10H18N4O5[M]+,Binning,0.499032489445724
C10H18N4O5[M]+,MultiOtsu,0.0234194635680146
C10H18N4O5[M]+,PyTorch,0.0760914063647191
C2H4O3[M]+,Truth,0.00298892417680901
C2H4O3[M]+,Clara,0.0843517336470714
C2H4O3[M]+,KCC,0.194216586739236
C2H4O3[M]+,KMeans,0.194216586739236
C2H4O3[M]+,Recolorize,0.780648071679994
C2H4O3[M]+,Supercells,0.0177222486578705
C2H4O3[M]+,Binning,0.268353446039893
C2H4O3[M]+,MultiOtsu,0.186378229506172
C2H4O3[M]+,PyTorch,0.013898431594399
C8H12O7[M]+,Truth,0.497336111617176
C8H12O7[M]+,Clara,0.847412780055627
C8H12O7[M]+,KCC,0.399325553340308
C8H12O7[M]+,KMeans,0.399325553340308
C8H12O7[M]+,Recolorize,0.325755140622952
C8H12O7[M]+,Supercells,0.054388439343367
C8H12O7[M]+,Binning,0.522753287449728
C8H12O7[M]+,MultiOtsu,0.333421932719777
C8H12O7[M]+,PyTorch,0.024598141308833
C6H10O6[M]+,Truth,0.138248647757561
C6H10O6[M]+,Clara,0.248777948836804
C6H10O6[M]+,KCC,0.146088970755788
C6H10O6[M]+,KMeans,0.146088970755788
C6H10O6[M]+,Recolorize,0.462454874678573
C6H10O6[M]+,Supercells,0.0529629814532336
C6H10O6[M]+,Binning,0.791614630905043
C6H10O6[M]+,MultiOtsu,0.0872440066157203
C6H10O6[M]+,PyTorch,0.00885699505254644
C12H20O6[M]+,Truth,0.930399471719492
C12H20O6[M]+,Clara,0.510771004831567
C12H20O6[M]+,KCC,0.696354732524737
C12H20O6[M]+,KMeans,0.696354732524737
C12H20O6[M]+,Recolorize,0.845844816371658
C12H20O6[M]+,Supercells,0.381072009623216
C12H20O6[M]+,Binning,0.860336696459351
C12H20O6[M]+,MultiOtsu,0.778067997622143
C12H20O6[M]+,PyTorch,0.363561802042961
C10H16O2S2[M]+,Truth,0.355855887191725
C10H16O2S2[M]+,Clara,0.885684507047045
C10H16O2S2[M]+,KCC,0.413604080420986
C10H16O2S2[M]+,KMeans,0.413604080420986
C10H16O2S2[M]+,Recolorize,0.312867978582369
C10H16O2S2[M]+,Supercells,0.0293098933147462
C10H16O2S2[M]+,Binning,0.568798558807578
C10H16O2S2[M]+,MultiOtsu,0.389645088153849
C10H16O2S2[M]+,PyTorch,0.00988248122169381
C9H14O5[M]+,Truth,0.0101634859548866
C9H14O5[M]+,Clara,0.526294238827104
C9H14O5[M]+,KCC,0.08390863578372
C9H14O5[M]+,KMeans,0.08390863578372
C9H14O5[M]+,Recolorize,0.234441884363408
C9H14O5[M]+,Supercells,0.0415132262234511
C9H14O5[M]+,Binning,0.156551419002069
C9H14O5[M]+,MultiOtsu,0.0875447966986135
C9H14O5[M]+,PyTorch,0.0667174752482778
C11H23N3O3[M]+,Truth,0.00772842483160862
C11H23N3O3[M]+,Clara,0.00709237644089131
C11H23N3O3[M]+,KCC,0.146462962710004
C11H23N3O3[M]+,KMeans,0.146462962710004
C11H23N3O3[M]+,Recolorize,0.00584438856780433
C11H23N3O3[M]+,Supercells,0.0220597135084774
C11H23N3O3[M]+,Binning,0.000217407611062612
C11H23N3O3[M]+,MultiOtsu,0.0550554727690687
C11H23N3O3[M]+,PyTorch,0.0132704170034708
C14H18N2O4+H,Truth,0.779382883587167
C14H18N2O4+H,Clara,0.69968873338667
C14H18N2O4+H,KCC,0.0122640056508508
C14H18N2O4+H,KMeans,0.0122640056508508
C14H18N2O4+H,Recolorize,9.17346173619122e-05
C14H18N2O4+H,Supercells,1.03140163235751e-09
C14H18N2O4+H,Binning,0.0116738086841545
C14H18N2O4+H,MultiOtsu,0.033884329354045
C14H18N2O4+H,PyTorch,0.149636919347287
C7H14OS2[M]+,Truth,0.158579116943964
C7H14OS2[M]+,Clara,0.253006187147909
C7H14OS2[M]+,KCC,0.14583972065478
C7H14OS2[M]+,KMeans,0.14583972065478
C7H14OS2[M]+,Recolorize,0.458416275275377
C7H14OS2[M]+,Supercells,0.0465807539878062
C7H14OS2[M]+,Binning,0.782293140288739
C7H14OS2[M]+,MultiOtsu,0.0870996200483783
C7H14OS2[M]+,PyTorch,0.0117878838682205
C7H10O4[M]+,Truth,0.67072454459372
C7H10O4[M]+,Clara,0.829428091689602
C7H10O4[M]+,KCC,0.916039712393641
C7H10O4[M]+,KMeans,0.916039712393641
C7H10O4[M]+,Recolorize,0.311737178621483
C7H10O4[M]+,Supercells,0.379693557383354
C7H10O4[M]+,Binning,0.165873447661314
C7H10O4[M]+,MultiOtsu,0.793926212401632
C7H10O4[M]+,PyTorch,0.159828218838208
C4H6O3[M]+,Truth,4.32627603273425e-05
C4H6O3[M]+,Clara,0.00520992437448028
C4H6O3[M]+,KCC,0.000440778584466008
C4H6O3[M]+,KMeans,0.000440778584466008
C4H6O3[M]+,Recolorize,0.0196175794354934
C4H6O3[M]+,Supercells,0.116435403771702
C4H6O3[M]+,Binning,0.143101026642541
C4H6O3[M]+,MultiOtsu,0.000295253410080845
C4H6O3[M]+,PyTorch,0.0301608238539035
C6H10O4[M]+,Truth,0.249874386645832
C6H10O4[M]+,Clara,0.930390425279453
C6H10O4[M]+,KCC,0.70084480347635
C6H10O4[M]+,KMeans,0.70084480347635
C6H10O4[M]+,Recolorize,0.483648222821259
C6H10O4[M]+,Supercells,0.933989478088536
C6H10O4[M]+,Binning,0.70029546196089
C6H10O4[M]+,MultiOtsu,0.857171252634606
C6H10O4[M]+,PyTorch,0.0730349811158439
C9H20S2[M]+,Truth,0.107553769960406
C9H20S2[M]+,Clara,0.355194889858656
C9H20S2[M]+,KCC,0.169646169498476
C9H20S2[M]+,KMeans,0.169646169498476
C9H20S2[M]+,Recolorize,0.138015128783318
C9H20S2[M]+,Supercells,0.0951438942610708
C9H20S2[M]+,Binning,0.100253634554319
C9H20S2[M]+,MultiOtsu,0.0879693224689213
C9H20S2[M]+,PyTorch,0.270502325419447
C9H15N3O6[M]+,Truth,0.00325840365396511
C9H15N3O6[M]+,Clara,0.000754593378736294
C9H15N3O6[M]+,KCC,0.000427243973018119
C9H15N3O6[M]+,KMeans,0.000427243973018119
C9H15N3O6[M]+,Recolorize,0.0282865048410273
C9H15N3O6[M]+,Supercells,0.94225285603062
C9H15N3O6[M]+,Binning,0.00590653641448864
C9H15N3O6[M]+,MultiOtsu,0.00154301729590875
C9H15N3O6[M]+,PyTorch,0.0305004198474079
C5H6O4[M]+,Truth,0.508438612227288
C5H6O4[M]+,Clara,0.369095442659022
C5H6O4[M]+,KCC,0.997402953473748
C5H6O4[M]+,KMeans,0.997402953473748
C5H6O4[M]+,Recolorize,0.640787849265897
C5H6O4[M]+,Supercells,0.169937668817934
C5H6O4[M]+,Binning,0.348931116140317
C5H6O4[M]+,MultiOtsu,0.9839152445029
C5H6O4[M]+,PyTorch,0.0630631497997935
C34H34N4O7+H,Truth,0.679310115620694
C34H34N4O7+H,Clara,0.085633413699929
C34H34N4O7+H,KCC,0.389883939369818
C34H34N4O7+H,KMeans,0.389883939369818
C34H34N4O7+H,Recolorize,0.0085544338910912
C34H34N4O7+H,Supercells,0.274296268628346
C34H34N4O7+H,Binning,0.00296003363756959
C34H34N4O7+H,MultiOtsu,0.35150377709091
C34H34N4O7+H,PyTorch,0.421560994720036
C36H75N+H,Truth,0.0336839915125421
C36H75N+H,Clara,0.0191755992078864
C36H75N+H,KCC,0.00519996702254289
C36H75N+H,KMeans,0.00519996702254289
C36H75N+H,Recolorize,0.118819081708947
C36H75N+H,Supercells,0.544457841352114
C36H75N+H,Binning,0.0480368171089702
C36H75N+H,MultiOtsu,0.00284552955269232
C36H75N+H,PyTorch,0.0297419271923313
C11H11NO4[M]+,Truth,0.0326175863238134
C11H11NO4[M]+,Clara,0.0266588729948735
C11H11NO4[M]+,KCC,0.0929690200592516
C11H11NO4[M]+,KMeans,0.0929690200592516
C11H11NO4[M]+,Recolorize,0.0473318201937414
C11H11NO4[M]+,Supercells,0.000391196189572721
C11H11NO4[M]+,Binning,0.195274604123078
C11H11NO4[M]+,MultiOtsu,0.0579252033440047
C11H11NO4[M]+,PyTorch,0.0106020054078466
C8H14O6[M]+,Truth,0.26613806442511
C8H14O6[M]+,Clara,0.125751347215609
C8H14O6[M]+,KCC,0.0651506162715841
C8H14O6[M]+,KMeans,0.0651506162715841
C8H14O6[M]+,Recolorize,0.496299296505906
C8H14O6[M]+,Supercells,0.3606363005087
C8H14O6[M]+,Binning,0.77961499941746
C8H14O6[M]+,MultiOtsu,0.0650591693389624
C8H14O6[M]+,PyTorch,0.00425373133812126
C8H10O5[M]+,Truth,0.664147980122257
C8H10O5[M]+,Clara,0.181248255609732
C8H10O5[M]+,KCC,0.0349942194040106
C8H10O5[M]+,KMeans,0.0349942194040106
C8H10O5[M]+,Recolorize,0.331856963054297
C8H10O5[M]+,Supercells,0.0328221541983863
C8H10O5[M]+,Binning,0.562175634179292
C8H10O5[M]+,MultiOtsu,0.0299850367710872
C8H10O5[M]+,PyTorch,0.00718691438234614
C18H18O8+H,Truth,0.143982304210922
C18H18O8+H,Clara,7.15371974298397e-06
C18H18O8+H,KCC,6.79265320092891e-08
C18H18O8+H,KMeans,6.79265320092891e-08
C18H18O8+H,Recolorize,0.0126853604213343
C18H18O8+H,Supercells,1.09050607617025e-21
C18H18O8+H,Binning,0.000376065106107033
C18H18O8+H,MultiOtsu,2.2393590961452e-07
C18H18O8+H,PyTorch,0.0627649907662074
C7H5ClO4[M]+,Truth,6.340250243746e-06
C7H5ClO4[M]+,Clara,0.759802170678107
C7H5ClO4[M]+,KCC,0.625193198512547
C7H5ClO4[M]+,KMeans,0.625193198512547
C7H5ClO4[M]+,Recolorize,0.26599554124878
C7H5ClO4[M]+,Supercells,0.0720167347950685
C7H5ClO4[M]+,Binning,0.680844244340683
C7H5ClO4[M]+,MultiOtsu,0.717924136523373
C7H5ClO4[M]+,PyTorch,9.37681194208783e-07
C9H21N3O[M]+,Truth,2.04944177181152e-06
C9H21N3O[M]+,Clara,0.830378320492632
C9H21N3O[M]+,KCC,0.0110864136203057
C9H21N3O[M]+,KMeans,0.0110864136203057
C9H21N3O[M]+,Recolorize,0.00194994184427362
C9H21N3O[M]+,Supercells,1.62920136870489e-15
C9H21N3O[M]+,Binning,0.00172617296770865
C9H21N3O[M]+,MultiOtsu,0.0760905287897872
C9H21N3O[M]+,PyTorch,0.00511762943914449
C6H12O3[M]+,Truth,0.190624079010913
C6H12O3[M]+,Clara,0.716999800219161
C6H12O3[M]+,KCC,0.930995477852318
C6H12O3[M]+,KMeans,0.930995477852318
C6H12O3[M]+,Recolorize,0.0198314183124386
C6H12O3[M]+,Supercells,0.731074703233956
C6H12O3[M]+,Binning,0.261259309060994
C6H12O3[M]+,MultiOtsu,0.819303917923404
C6H12O3[M]+,PyTorch,0.277241360407223
C19H18O9+H,Truth,1.55063966210082e-05
C19H18O9+H,Clara,0.00327361418782573
C19H18O9+H,KCC,0.76456292408349
C19H18O9+H,KMeans,0.76456292408349
C19H18O9+H,Recolorize,0.553673769232556
C19H18O9+H,Supercells,0.000254139749023133
C19H18O9+H,Binning,0.760199798249788
C19H18O9+H,MultiOtsu,0.51655918787237
C19H18O9+H,PyTorch,0.00445855731615167
C9H14N2O5[M]+,Truth,0.806367260822387
C9H14N2O5[M]+,Clara,0.0646779607960654
C9H14N2O5[M]+,KCC,0.0955736475259552
C9H14N2O5[M]+,KMeans,0.0955736475259552
C9H14N2O5[M]+,Recolorize,0.239132497230135
C9H14N2O5[M]+,Supercells,0.0315996042390093
C9H14N2O5[M]+,Binning,0.0815739783826554
C9H14N2O5[M]+,MultiOtsu,0.0458977856629061
C9H14N2O5[M]+,PyTorch,0.674895930268265
C9H18OS2[M]+,Truth,0.234324708134701
C9H18OS2[M]+,Clara,0.10971910858924
C9H18OS2[M]+,KCC,0.060667894231234
C9H18OS2[M]+,KMeans,0.060667894231234
C9H18OS2[M]+,Recolorize,0.476061326604583
C9H18OS2[M]+,Supercells,0.334330177465448
C9H18OS2[M]+,Binning,0.749663000981885
C9H18OS2[M]+,MultiOtsu,0.0605337943436984
C9H18OS2[M]+,PyTorch,0.0033164760830495
C6H8O6[M]+,Truth,0.0580699254176403
C6H8O6[M]+,Clara,0.948875316558672
C6H8O6[M]+,KCC,0.790870431904046
C6H8O6[M]+,KMeans,0.790870431904046
C6H8O6[M]+,Recolorize,0.883153412930948
C6H8O6[M]+,Supercells,0.0106685254545986
C6H8O6[M]+,Binning,0.49980977898705
C6H8O6[M]+,MultiOtsu,0.608728547384955
C6H8O6[M]+,PyTorch,0.00220331337708236
C4H8N4O4[M]+,Truth,3.42571208751933e-05
C4H8N4O4[M]+,Clara,0.0633490089759935
C4H8N4O4[M]+,KCC,0.155296815621809
C4H8N4O4[M]+,KMeans,0.155296815621809
C4H8N4O4[M]+,Recolorize,0.596240011847923
C4H8N4O4[M]+,Supercells,0.000719040678805235
C4H8N4O4[M]+,Binning,0.358328422098986
C4H8N4O4[M]+,MultiOtsu,0.106584302961193
C4H8N4O4[M]+,PyTorch,1.0561783064636e-07
C21H22O10+H,Truth,0.000768450794716774
C21H22O10+H,Clara,0.017865377373672
C21H22O10+H,KCC,0.00851687227049072
C21H22O10+H,KMeans,0.00851687227049072
C21H22O10+H,Recolorize,8.14285271595093e-06
C21H22O10+H,Supercells,0.000145971513042601
C21H22O10+H,Binning,1.40400434076323e-05
C21H22O10+H,MultiOtsu,0.0134521216046994
C21H22O10+H,PyTorch,0.00298200892342572
C25H24O9+H,Truth,0.558385449533405
C25H24O9+H,Clara,0.000151734044470192
C25H24O9+H,KCC,3.48125691991806e-05
C25H24O9+H,KMeans,3.48125691991806e-05
C25H24O9+H,Recolorize,0.303390341052596
C25H24O9+H,Supercells,0.000723020353721967
C25H24O9+H,Binning,0.231872010612868
C25H24O9+H,MultiOtsu,2.49391207269988e-05
C25H24O9+H,PyTorch,0.515069910680958
C8H8O4[M]+,Truth,0.0661013359637167
C8H8O4[M]+,Clara,0.629435984382411
C8H8O4[M]+,KCC,0.0444751645438733
C8H8O4[M]+,KMeans,0.0444751645438733
C8H8O4[M]+,Recolorize,0.144168985595306
C8H8O4[M]+,Supercells,0.0112365261584007
C8H8O4[M]+,Binning,0.0423294716106384
C8H8O4[M]+,MultiOtsu,0.124954407014417
C8H8O4[M]+,PyTorch,0.803497842020904
C9H9NO4[M]+,Truth,0.000588228660017167
C9H9NO4[M]+,Clara,0.00302034806898823
C9H9NO4[M]+,KCC,0.00151415258116817
C9H9NO4[M]+,KMeans,0.00151415258116817
C9H9NO4[M]+,Recolorize,0.00197507653545096
C9H9NO4[M]+,Supercells,1.57162740866214e-05
C9H9NO4[M]+,Binning,0.00817103691875085
C9H9NO4[M]+,MultiOtsu,0.000619993762357716
C9H9NO4[M]+,PyTorch,3.81446806405406e-05
C7H10O7[M]+,Truth,0.0738125966873475
C7H10O7[M]+,Clara,0.581238600244137
C7H10O7[M]+,KCC,0.704056462635105
C7H10O7[M]+,KMeans,0.704056462635105
C7H10O7[M]+,Recolorize,0.782153889633729
C7H10O7[M]+,Supercells,0.0179183090362159
C7H10O7[M]+,Binning,0.769137149675148
C7H10O7[M]+,MultiOtsu,0.814489116688972
C7H10O7[M]+,PyTorch,0.0471511787025622
C7H10O6[M]+,Truth,0.308812921126536
C7H10O6[M]+,Clara,0.957395188340864
C7H10O6[M]+,KCC,0.343564386994023
C7H10O6[M]+,KMeans,0.343564386994023
C7H10O6[M]+,Recolorize,0.707447417383946
C7H10O6[M]+,Supercells,0.0159805676909821
C7H10O6[M]+,Binning,0.803574425710376
C7H10O6[M]+,MultiOtsu,0.331141791289661
C7H10O6[M]+,PyTorch,0.0582387429070487
C4H4O4[M]+,Truth,0.0949865679847784
C4H4O4[M]+,Clara,0.323197547921751
C4H4O4[M]+,KCC,0.07270618831512
C4H4O4[M]+,KMeans,0.07270618831512
C4H4O4[M]+,Recolorize,0.00314786623436674
C4H4O4[M]+,Supercells,0.614104316654898
C4H4O4[M]+,Binning,0.0233668225725897
C4H4O4[M]+,MultiOtsu,0.0584387551348091
C4H4O4[M]+,PyTorch,0.363190680606467
C9H14O7[M]+,Truth,0.562039702370405
C9H14O7[M]+,Clara,0.207231109458652
C9H14O7[M]+,KCC,0.107203676732652
C9H14O7[M]+,KMeans,0.107203676732652
C9H14O7[M]+,Recolorize,0.181321409327867
C9H14O7[M]+,Supercells,0.0681782536147122
C9H14O7[M]+,Binning,0.65283685034914
C9H14O7[M]+,MultiOtsu,0.0830291999069272
C9H14O7[M]+,PyTorch,0.0194100886802748
C10H9NO4[M]+,Truth,1.02823172992401e-09
C10H9NO4[M]+,Clara,0.233551157836025
C10H9NO4[M]+,KCC,0.0195032330040701
C10H9NO4[M]+,KMeans,0.0195032330040701
C10H9NO4[M]+,Recolorize,0.204038739855661
C10H9NO4[M]+,Supercells,0.0149966742354414
C10H9NO4[M]+,Binning,0.21244343100374
C10H9NO4[M]+,MultiOtsu,0.0671915741000178
C10H9NO4[M]+,PyTorch,6.46520054276154e-08
C5H6O5[M]+,Truth,0.0180923746648514
C5H6O5[M]+,Clara,0.514121198086424
C5H6O5[M]+,KCC,0.456557124640416
C5H6O5[M]+,KMeans,0.456557124640416
C5H6O5[M]+,Recolorize,0.785795052922199
C5H6O5[M]+,Supercells,0.988025546466462
C5H6O5[M]+,Binning,0.346923864149465
C5H6O5[M]+,MultiOtsu,0.597198780869504
C5H6O5[M]+,PyTorch,0.000533406870834502
C8H14O2S2[M]+,Truth,0.0782410832861339
C8H14O2S2[M]+,Clara,0.598056434567886
C8H14O2S2[M]+,KCC,0.717493992792405
C8H14O2S2[M]+,KMeans,0.717493992792405
C8H14O2S2[M]+,Recolorize,0.773468573071824
C8H14O2S2[M]+,Supercells,0.0146240383162811
C8H14O2S2[M]+,Binning,0.773925791281954
C8H14O2S2[M]+,MultiOtsu,0.828854600429103
C8H14O2S2[M]+,PyTorch,0.0484203921002408
C12H16N2O4[M]+,Truth,0.785903420017584
C12H16N2O4[M]+,Clara,0.787842492719824
C12H16N2O4[M]+,KCC,0.630742146084052
C12H16N2O4[M]+,KMeans,0.630742146084052
C12H16N2O4[M]+,Recolorize,0.772138954893503
C12H16N2O4[M]+,Supercells,0.0411389244929684
C12H16N2O4[M]+,Binning,0.525281528197908
C12H16N2O4[M]+,MultiOtsu,0.991866912879484
C12H16N2O4[M]+,PyTorch,0.912111512242583
C4H8O3[M]+,Truth,0.151417783120628
C4H8O3[M]+,Clara,0.699978220915405
C4H8O3[M]+,KCC,0.527379206604345
C4H8O3[M]+,KMeans,0.527379206604345
C4H8O3[M]+,Recolorize,0.327463711773735
C4H8O3[M]+,Supercells,0.803010146205352
C4H8O3[M]+,Binning,0.447678420465529
C4H8O3[M]+,MultiOtsu,0.4654686280842
C4H8O3[M]+,PyTorch,0.380972432967791
C6H10S2[M]+,Truth,0.0934110592342702
C6H10S2[M]+,Clara,0.912434350103846
C6H10S2[M]+,KCC,0.957736904491889
C6H10S2[M]+,KMeans,0.957736904491889
C6H10S2[M]+,Recolorize,0.538978570186444
C6H10S2[M]+,Supercells,0.964719299717821
C6H10S2[M]+,Binning,0.456041466612136
C6H10S2[M]+,MultiOtsu,0.831997592461018
C6H10S2[M]+,PyTorch,0.0199023336241058
C7H12O5[M]+,Truth,0.948942100320635
C7H12O5[M]+,Clara,0.586404937317797
C7H12O5[M]+,KCC,0.105909432258465
C7H12O5[M]+,KMeans,0.105909432258465
C7H12O5[M]+,Recolorize,0.982947332357781
C7H12O5[M]+,Supercells,0.492435362424206
C7H12O5[M]+,Binning,0.9554628977971
C7H12O5[M]+,MultiOtsu,0.111155358838688
C7H12O5[M]+,PyTorch,0.679127297330151
C9H14O6[M]+,Truth,0.918332019883058
C9H14O6[M]+,Clara,0.709266421915669
C9H14O6[M]+,KCC,0.638720795895335
C9H14O6[M]+,KMeans,0.638720795895335
C9H14O6[M]+,Recolorize,0.423944399472553
C9H14O6[M]+,Supercells,0.399877696702336
C9H14O6[M]+,Binning,0.770251400013377
C9H14O6[M]+,MultiOtsu,0.482868954247927
C9H14O6[M]+,PyTorch,0.399482706896582
C6H6O6[M]+,Truth,0.753503502713251
C6H6O6[M]+,Clara,0.918333820167542
C6H6O6[M]+,KCC,0.705681311739043
C6H6O6[M]+,KMeans,0.705681311739043
C6H6O6[M]+,Recolorize,0.0393672835615497
C6H6O6[M]+,Supercells,0.0523387615745221
C6H6O6[M]+,Binning,0.122543278571601
C6H6O6[M]+,MultiOtsu,0.984613657960397
C6H6O6[M]+,PyTorch,0.595368539785524
C10H12O7[M]+,Truth,0.552469373272919
C10H12O7[M]+,Clara,0.239846490518995
C10H12O7[M]+,KCC,0.17137159867598
C10H12O7[M]+,KMeans,0.17137159867598
