Counts,Freq,Cluster,Image
True Positive,261183,3,KPMP_uS-X002Y018_Annotations
False Negative,27318,4,KPMP_uS-X002Y018_Annotations
False Positive,886200,4,KPMP_uS-X002Y018_Annotations
True Negative,1026767,4,KPMP_uS-X002Y018_Annotations
True Positive,132235,4,KPMP_uS-X002Y018_Annotations
False Negative,236719,1,KPMP_uS-X002Y019_Annotations
False Positive,327715,1,KPMP_uS-X002Y019_Annotations
True Negative,446520,1,KPMP_uS-X002Y019_Annotations
True Positive,1061566,1,KPMP_uS-X002Y019_Annotations
False Negative,309490,2,KPMP_uS-X002Y019_Annotations
False Positive,13141,2,KPMP_uS-X002Y019_Annotations
True Negative,1749839,2,KPMP_uS-X002Y019_Annotations
True Positive,50,2,KPMP_uS-X002Y019_Annotations
False Negative,255816,3,KPMP_uS-X002Y019_Annotations
False Positive,116347,3,KPMP_uS-X002Y019_Annotations
True Negative,1636916,3,KPMP_uS-X002Y019_Annotations
True Positive,63441,3,KPMP_uS-X002Y019_Annotations
False Negative,1876,4,KPMP_uS-X002Y019_Annotations
False Positive,346698,4,KPMP_uS-X002Y019_Annotations
True Negative,1580384,4,KPMP_uS-X002Y019_Annotations
True Positive,143562,4,KPMP_uS-X002Y019_Annotations
False Negative,448152,1,KPMP_uS-X002Y020_Annotations
False Positive,310832,1,KPMP_uS-X002Y020_Annotations
True Negative,940825,1,KPMP_uS-X002Y020_Annotations
True Positive,372711,1,KPMP_uS-X002Y020_Annotations
False Negative,22168,2,KPMP_uS-X002Y020_Annotations
False Positive,31487,2,KPMP_uS-X002Y020_Annotations
True Negative,2016341,2,KPMP_uS-X002Y020_Annotations
True Positive,2524,2,KPMP_uS-X002Y020_Annotations
False Negative,129929,3,KPMP_uS-X002Y020_Annotations
False Positive,472023,3,KPMP_uS-X002Y020_Annotations
True Negative,1365458,3,KPMP_uS-X002Y020_Annotations
True Positive,105110,3,KPMP_uS-X002Y020_Annotations
False Negative,455304,4,KPMP_uS-X002Y020_Annotations
False Positive,77337,4,KPMP_uS-X002Y020_Annotations
True Negative,1236305,4,KPMP_uS-X002Y020_Annotations
True Positive,303574,4,KPMP_uS-X002Y020_Annotations
False Negative,2584,5,KPMP_uS-X002Y020_Annotations
False Positive,166458,5,KPMP_uS-X002Y020_Annotations
True Negative,1673014,5,KPMP_uS-X002Y020_Annotations
True Positive,230464,5,KPMP_uS-X002Y020_Annotations
False Negative,736543,1,KPMP_uS-X002Y021_Annotations
