Counts,Freq,Cluster,Image
False Positive,486455,3,KPMP_uS-X002Y012_Annotations
True Negative,892704,3,KPMP_uS-X002Y012_Annotations
True Positive,522424,3,KPMP_uS-X002Y012_Annotations
False Negative,911133,1,KPMP_uS-X002Y013_Annotations
False Positive,1408,1,KPMP_uS-X002Y013_Annotations
True Negative,1158816,1,KPMP_uS-X002Y013_Annotations
True Positive,2243,1,KPMP_uS-X002Y013_Annotations
False Negative,235408,2,KPMP_uS-X002Y013_Annotations
False Positive,412726,2,KPMP_uS-X002Y013_Annotations
True Negative,572574,2,KPMP_uS-X002Y013_Annotations
True Positive,852892,2,KPMP_uS-X002Y013_Annotations
False Negative,33898,3,KPMP_uS-X002Y013_Annotations
False Positive,766305,3,KPMP_uS-X002Y013_Annotations
True Negative,1235371,3,KPMP_uS-X002Y013_Annotations
True Positive,38026,3,KPMP_uS-X002Y013_Annotations
False Negative,509606,1,KPMP_uS-X002Y014_Annotations
False Positive,1101,1,KPMP_uS-X002Y014_Annotations
True Negative,1562687,1,KPMP_uS-X002Y014_Annotations
True Positive,206,1,KPMP_uS-X002Y014_Annotations
False Negative,14205,2,KPMP_uS-X002Y014_Annotations
False Positive,49163,2,KPMP_uS-X002Y014_Annotations
True Negative,2010232,2,KPMP_uS-X002Y014_Annotations
False Negative,673503,3,KPMP_uS-X002Y014_Annotations
False Positive,31659,3,KPMP_uS-X002Y014_Annotations
True Negative,1023161,3,KPMP_uS-X002Y014_Annotations
True Positive,345277,3,KPMP_uS-X002Y014_Annotations
False Negative,230644,4,KPMP_uS-X002Y014_Annotations
False Positive,821636,4,KPMP_uS-X002Y014_Annotations
True Negative,754641,4,KPMP_uS-X002Y014_Annotations
True Positive,266679,4,KPMP_uS-X002Y014_Annotations
False Negative,14254,5,KPMP_uS-X002Y014_Annotations
False Positive,538653,5,KPMP_uS-X002Y014_Annotations
True Negative,1501467,5,KPMP_uS-X002Y014_Annotations
True Positive,19226,5,KPMP_uS-X002Y014_Annotations
False Negative,744239,1,KPMP_uS-X002Y015_Annotations
False Positive,887,1,KPMP_uS-X002Y015_Annotations
True Negative,1326970,1,KPMP_uS-X002Y015_Annotations
True Positive,1504,1,KPMP_uS-X002Y015_Annotations
False Negative,67045,2,KPMP_uS-X002Y015_Annotations
False Positive,762591,2,KPMP_uS-X002Y015_Annotations
True Negative,1205023,2,KPMP_uS-X002Y015_Annotations
True Positive,38941,2,KPMP_uS-X002Y015_Annotations
False Negative,579859,3,KPMP_uS-X002Y015_Annotations
False Positive,62684,3,KPMP_uS-X002Y015_Annotations
True Negative,1107969,3,KPMP_uS-X002Y015_Annotations
True Positive,323088,3,KPMP_uS-X002Y015_Annotations
False Negative,134717,4,KPMP_uS-X002Y015_Annotations
False Positive,594077,4,KPMP_uS-X002Y015_Annotations
True Negative,1191701,4,KPMP_uS-X002Y015_Annotations
True Positive,153105,4,KPMP_uS-X002Y015_Annotations
False Negative,9327,5,KPMP_uS-X002Y015_Annotations
False Positive,114948,5,KPMP_uS-X002Y015_Annotations
True Negative,1927550,5,KPMP_uS-X002Y015_Annotations
True Positive,21775,5,KPMP_uS-X002Y015_Annotations
False Negative,619133,1,KPMP_uS-X002Y016_Annotations
False Positive,2930,1,KPMP_uS-X002Y016_Annotations
True Negative,1451096,1,KPMP_uS-X002Y016_Annotations
True Positive,441,1,KPMP_uS-X002Y016_Annotations
False Negative,12331,2,KPMP_uS-X002Y016_Annotations
False Positive,847191,2,KPMP_uS-X002Y016_Annotations
True Negative,1205563,2,KPMP_uS-X002Y016_Annotations
True Positive,8515,2,KPMP_uS-X002Y016_Annotations
False Negative,607989,3,KPMP_uS-X002Y016_Annotations
False Positive,46934,3,KPMP_uS-X002Y016_Annotations
True Negative,1156862,3,KPMP_uS-X002Y016_Annotations
True Positive,261815,3,KPMP_uS-X002Y016_Annotations
False Negative,223136,4,KPMP_uS-X002Y016_Annotations
False Positive,529026,4,KPMP_uS-X002Y016_Annotations
True Negative,1080634,4,KPMP_uS-X002Y016_Annotations
True Positive,240804,4,KPMP_uS-X002Y016_Annotations
False Negative,86455,5,KPMP_uS-X002Y016_Annotations
False Positive,122963,5,KPMP_uS-X002Y016_Annotations
True Negative,1851201,5,KPMP_uS-X002Y016_Annotations
True Positive,12981,5,KPMP_uS-X002Y016_Annotations
False Negative,205913,1,KPMP_uS-X002Y017_Annotations
False Positive,572947,1,KPMP_uS-X002Y017_Annotations
True Negative,1064939,1,KPMP_uS-X002Y017_Annotations
True Positive,229801,1,KPMP_uS-X002Y017_Annotations
False Negative,11305,2,KPMP_uS-X002Y017_Annotations
False Positive,676980,2,KPMP_uS-X002Y017_Annotations
True Negative,1374711,2,KPMP_uS-X002Y017_Annotations
True Positive,10604,2,KPMP_uS-X002Y017_Annotations
False Negative,480475,3,KPMP_uS-X002Y017_Annotations
False Positive,48703,3,KPMP_uS-X002Y017_Annotations
True Negative,1400005,3,KPMP_uS-X002Y017_Annotations
True Positive,144417,3,KPMP_uS-X002Y017_Annotations
False Negative,620889,4,KPMP_uS-X002Y017_Annotations
False Positive,74496,4,KPMP_uS-X002Y017_Annotations
True Negative,1112112,4,KPMP_uS-X002Y017_Annotations
True Positive,266103,4,KPMP_uS-X002Y017_Annotations
False Negative,92015,5,KPMP_uS-X002Y017_Annotations
False Positive,37471,5,KPMP_uS-X002Y017_Annotations
True Negative,1932036,5,KPMP_uS-X002Y017_Annotations
True Positive,12078,5,KPMP_uS-X002Y017_Annotations
False Negative,653084,1,KPMP_uS-X002Y018_Annotations
False Positive,356045,1,KPMP_uS-X002Y018_Annotations
True Negative,451873,1,KPMP_uS-X002Y018_Annotations
True Positive,612598,1,KPMP_uS-X002Y018_Annotations
False Negative,79779,2,KPMP_uS-X002Y018_Annotations
False Positive,696776,2,KPMP_uS-X002Y018_Annotations
True Negative,1284911,2,KPMP_uS-X002Y018_Annotations
True Positive,12134,2,KPMP_uS-X002Y018_Annotations
False Negative,326574,3,KPMP_uS-X002Y018_Annotations
False Positive,83985,3,KPMP_uS-X002Y018_Annotations
True Negative,1433163,3,KPMP_uS-X002Y018_Annotations
True Positive,229878,3,KPMP_uS-X002Y018_Annotations
False Negative,128951,4,KPMP_uS-X002Y018_Annotations
False Positive,51582,4,KPMP_uS-X002Y018_Annotations
True Negative,1862465,4,KPMP_uS-X002Y018_Annotations
True Positive,30602,4,KPMP_uS-X002Y018_Annotations
False Negative,1273680,1,KPMP_uS-X002Y019_Annotations
False Positive,10243,1,KPMP_uS-X002Y019_Annotations
True Negative,763992,1,KPMP_uS-X002Y019_Annotations
True Positive,25685,1,KPMP_uS-X002Y019_Annotations
