Counts,Freq,Cluster,Image
True Negative,1023320,2,KPMP_uS-X003Y006_Annotations
True Positive,28918,2,KPMP_uS-X003Y006_Annotations
False Negative,108143,3,KPMP_uS-X003Y006_Annotations
False Positive,951092,3,KPMP_uS-X003Y006_Annotations
True Negative,982633,3,KPMP_uS-X003Y006_Annotations
True Positive,31732,3,KPMP_uS-X003Y006_Annotations
False Negative,519499,1,KPMP_uS-X003Y007_Annotations
False Positive,273586,1,KPMP_uS-X003Y007_Annotations
True Negative,818944,1,KPMP_uS-X003Y007_Annotations
True Positive,461571,1,KPMP_uS-X003Y007_Annotations
False Negative,536167,2,KPMP_uS-X003Y007_Annotations
False Positive,325365,2,KPMP_uS-X003Y007_Annotations
True Negative,1209194,2,KPMP_uS-X003Y007_Annotations
True Positive,2874,2,KPMP_uS-X003Y007_Annotations
False Negative,314844,3,KPMP_uS-X003Y007_Annotations
False Positive,452653,3,KPMP_uS-X003Y007_Annotations
True Negative,1180572,3,KPMP_uS-X003Y007_Annotations
True Positive,125531,3,KPMP_uS-X003Y007_Annotations
False Negative,1749,4,KPMP_uS-X003Y007_Annotations
False Positive,320655,4,KPMP_uS-X003Y007_Annotations
True Negative,1639831,4,KPMP_uS-X003Y007_Annotations
True Positive,111365,4,KPMP_uS-X003Y007_Annotations
False Negative,722160,1,KPMP_uS-X003Y008_Annotations
False Positive,337799,1,KPMP_uS-X003Y008_Annotations
True Negative,838854,1,KPMP_uS-X003Y008_Annotations
True Positive,174787,1,KPMP_uS-X003Y008_Annotations
False Negative,160662,2,KPMP_uS-X003Y008_Annotations
False Positive,347282,2,KPMP_uS-X003Y008_Annotations
True Negative,1510665,2,KPMP_uS-X003Y008_Annotations
True Positive,54991,2,KPMP_uS-X003Y008_Annotations
False Negative,606959,3,KPMP_uS-X003Y008_Annotations
False Positive,182511,3,KPMP_uS-X003Y008_Annotations
True Negative,1283681,3,KPMP_uS-X003Y008_Annotations
True Positive,449,3,KPMP_uS-X003Y008_Annotations
False Negative,180537,4,KPMP_uS-X003Y008_Annotations
False Positive,696473,4,KPMP_uS-X003Y008_Annotations
True Negative,1185983,4,KPMP_uS-X003Y008_Annotations
True Positive,10607,4,KPMP_uS-X003Y008_Annotations
False Negative,8616,5,KPMP_uS-X003Y008_Annotations
False Positive,114869,5,KPMP_uS-X003Y008_Annotations
True Negative,1796283,5,KPMP_uS-X003Y008_Annotations
True Positive,153832,5,KPMP_uS-X003Y008_Annotations
False Negative,541791,1,KPMP_uS-X003Y009_Annotations
False Positive,460410,1,KPMP_uS-X003Y009_Annotations
True Negative,763295,1,KPMP_uS-X003Y009_Annotations
True Positive,308104,1,KPMP_uS-X003Y009_Annotations
False Negative,964162,2,KPMP_uS-X003Y009_Annotations
False Positive,228955,2,KPMP_uS-X003Y009_Annotations
True Negative,858293,2,KPMP_uS-X003Y009_Annotations
True Positive,22190,2,KPMP_uS-X003Y009_Annotations
False Negative,97592,3,KPMP_uS-X003Y009_Annotations
