Counts,Freq,Cluster,Image
True Negative,1049559,2,KPMP_uS-X003Y006_Annotations
True Positive,462793,2,KPMP_uS-X003Y006_Annotations
False Negative,66140,3,KPMP_uS-X003Y006_Annotations
False Positive,73356,3,KPMP_uS-X003Y006_Annotations
True Negative,1860369,3,KPMP_uS-X003Y006_Annotations
True Positive,73735,3,KPMP_uS-X003Y006_Annotations
False Negative,403437,1,KPMP_uS-X003Y007_Annotations
False Positive,391953,1,KPMP_uS-X003Y007_Annotations
True Negative,700577,1,KPMP_uS-X003Y007_Annotations
True Positive,577633,1,KPMP_uS-X003Y007_Annotations
False Negative,394614,2,KPMP_uS-X003Y007_Annotations
False Positive,141870,2,KPMP_uS-X003Y007_Annotations
True Negative,1392689,2,KPMP_uS-X003Y007_Annotations
True Positive,144427,2,KPMP_uS-X003Y007_Annotations
False Negative,140075,3,KPMP_uS-X003Y007_Annotations
False Positive,21736,3,KPMP_uS-X003Y007_Annotations
True Negative,1611489,3,KPMP_uS-X003Y007_Annotations
True Positive,300300,3,KPMP_uS-X003Y007_Annotations
False Negative,113109,4,KPMP_uS-X003Y007_Annotations
False Positive,495676,4,KPMP_uS-X003Y007_Annotations
True Negative,1464810,4,KPMP_uS-X003Y007_Annotations
True Positive,5,4,KPMP_uS-X003Y007_Annotations
False Negative,234150,1,KPMP_uS-X003Y008_Annotations
False Positive,497310,1,KPMP_uS-X003Y008_Annotations
True Negative,679343,1,KPMP_uS-X003Y008_Annotations
True Positive,662797,1,KPMP_uS-X003Y008_Annotations
False Negative,183102,2,KPMP_uS-X003Y008_Annotations
False Positive,194634,2,KPMP_uS-X003Y008_Annotations
True Negative,1663313,2,KPMP_uS-X003Y008_Annotations
True Positive,32551,2,KPMP_uS-X003Y008_Annotations
False Negative,335390,3,KPMP_uS-X003Y008_Annotations
False Positive,78579,3,KPMP_uS-X003Y008_Annotations
True Negative,1387613,3,KPMP_uS-X003Y008_Annotations
True Positive,272018,3,KPMP_uS-X003Y008_Annotations
False Negative,56903,4,KPMP_uS-X003Y008_Annotations
False Positive,27070,4,KPMP_uS-X003Y008_Annotations
True Negative,1855386,4,KPMP_uS-X003Y008_Annotations
True Positive,134241,4,KPMP_uS-X003Y008_Annotations
False Negative,20180,5,KPMP_uS-X003Y008_Annotations
False Positive,32132,5,KPMP_uS-X003Y008_Annotations
True Negative,1879020,5,KPMP_uS-X003Y008_Annotations
True Positive,142268,5,KPMP_uS-X003Y008_Annotations
False Negative,842838,1,KPMP_uS-X003Y009_Annotations
False Positive,12926,1,KPMP_uS-X003Y009_Annotations
True Negative,1210779,1,KPMP_uS-X003Y009_Annotations
True Positive,7057,1,KPMP_uS-X003Y009_Annotations
False Negative,605016,2,KPMP_uS-X003Y009_Annotations
False Positive,127686,2,KPMP_uS-X003Y009_Annotations
True Negative,959562,2,KPMP_uS-X003Y009_Annotations
True Positive,381336,2,KPMP_uS-X003Y009_Annotations
False Negative,137926,3,KPMP_uS-X003Y009_Annotations
False Positive,911208,3,KPMP_uS-X003Y009_Annotations
True Negative,1023735,3,KPMP_uS-X003Y009_Annotations
True Positive,731,3,KPMP_uS-X003Y009_Annotations
False Negative,92882,4,KPMP_uS-X003Y009_Annotations
False Positive,626842,4,KPMP_uS-X003Y009_Annotations
True Negative,1348062,4,KPMP_uS-X003Y009_Annotations
True Positive,5814,4,KPMP_uS-X003Y009_Annotations
